Date,Winner,Loser,B365W,B365L,Year
2013-02-14,Bolelli S.,Monaco J.,2.75,1.4,2013
2013-02-14,Berlocq C.,Ramos A.,1.9,1.8,2013
2013-02-14,Almagro N.,Capdeville P.,1.11,6.5,2013
2013-02-14,Montanes A.,Andujar P.,1.66,2.1,2013
2013-02-14,Volandri F.,Bellucci T.,2.75,1.4,2013
2013-02-14,Nalbandian D.,Pella G.,1.53,2.37,2013
2013-02-14,Nadal R.,Souza J.,1.02,17.0,2013
2013-02-15,Bolelli S.,Montanes A.,1.57,2.25,2013
2013-02-15,Alund M.,Volandri F.,2.75,1.4,2013
2013-02-15,Nalbandian D.,Almagro N.,3.5,1.28,2013
2013-02-15,Nadal R.,Berlocq C.,1.07,9.0,2013
2013-02-16,Nalbandian D.,Bolelli S.,1.5,2.5,2013
2013-02-16,Nadal R.,Alund M.,1.06,10.0,2013
2013-02-17,Nadal R.,Nalbandian D.,1.44,2.75,2013
2013-02-18,Delbonis F.,Sousa J.,1.33,3.25,2013
2013-02-18,Schwartzman D.,Bellucci T.,2.75,1.4,2013
2013-02-18,Ramos A.,Cipolla F.,1.14,5.5,2013
2013-02-18,Bedene A.,Zeballos H.,3.0,1.36,2013
2013-02-19,Almagro N.,Pella G.,1.1,7.0,2013
2013-02-19,Robredo T.,Elias G.,1.53,2.37,2013
2013-02-19,Reister J.,Alund M.,2.1,1.66,2013
2013-02-19,Kuznetsov An.,Volandri F.,2.1,1.66,2013
2013-02-19,Montanes A.,Andujar P.,1.57,2.25,2013
2013-02-19,Mayer L.,Bolelli S.,2.5,1.5,2013
2013-02-19,Gimeno-Traver D.,Lajovic D.,1.36,3.0,2013
2013-02-19,Wawrinka S.,Lorenzi P.,1.16,5.0,2013
2013-02-20,Ferrer D.,Velotti A.,1.01,23.0,2013
2013-02-20,Fognini F.,Garcia-Lopez G.,1.53,2.37,2013
2013-02-20,Nalbandian D.,Berlocq C.,1.72,2.0,2013
2013-02-21,Almagro N.,Kuznetsov An.,1.1,7.0,2013
2013-02-21,Delbonis F.,Montanes A.,1.53,2.37,2013
2013-02-21,Reister J.,Bedene A.,2.37,1.53,2013
2013-02-21,Fognini F.,Trungelliti M.,1.22,4.0,2013
2013-02-21,Ramos A.,Mayer L.,1.4,2.75,2013
2013-02-21,Robredo T.,Schwartzman D.,1.5,2.5,2013
2013-02-21,Ferrer D.,Nalbandian D.,1.14,5.5,2013
2013-02-22,Wawrinka S.,Gimeno-Traver D.,1.18,4.5,2013
2013-02-22,Robredo T.,Reister J.,1.36,3.0,2013
2013-02-22,Ferrer D.,Fognini F.,1.06,10.0,2013
2013-02-22,Wawrinka S.,Ramos A.,1.33,3.25,2013
2013-02-23,Almagro N.,Delbonis F.,1.18,4.5,2013
2013-02-23,Ferrer D.,Robredo T.,1.05,11.0,2013
2013-02-23,Wawrinka S.,Almagro N.,2.3,1.61,2013
2013-02-24,Ferrer D.,Wawrinka S.,1.25,4.0,2013
2013-02-18,Janowicz J.,Rosol L.,1.38,2.87,2013
2013-02-18,Tomic B.,Klizan M.,1.33,3.25,2013
2013-02-19,Devvarman S.,Paire B.,4.5,1.18,2013
2013-02-19,Davydenko N.,Stakhovsky S.,1.4,2.75,2013
2013-02-19,Llodra M.,Goffin D.,1.22,4.0,2013
2013-02-19,Bautista R.,Krajinovic F.,1.2,4.33,2013
2013-02-19,Gulbis E.,Nieminen J.,1.72,2.0,2013
2013-02-19,Muller G.,Gasquet R.,6.0,1.12,2013
2013-02-19,Granollers M.,Monfils G.,4.33,1.2,2013
2013-02-20,Benneteau J.,Pouille L.,1.08,8.0,2013
2013-02-20,Tursunov D.,Roger-Vasselin E.,2.75,1.4,2013
2013-02-20,Simon G.,Haase R.,1.22,4.0,2013
2013-02-20,Tomic B.,Devvarman S.,1.18,4.5,2013
2013-02-20,Berdych T.,Gulbis E.,1.4,2.75,2013
2013-02-20,Tsonga J.W.,Davydenko N.,1.28,3.5,2013
2013-02-20,Muller G.,Granollers M.,2.0,1.72,2013
2013-02-21,Tursunov D.,Tipsarevic J.,3.75,1.25,2013
2013-02-21,Simon G.,Bautista R.,1.2,4.33,2013
2013-02-21,Del Potro J.M.,Llodra M.,1.28,3.5,2013
2013-02-21,Janowicz J.,Benneteau J.,2.0,1.72,2013
2013-02-22,Tursunov D.,Muller G.,1.8,1.9,2013
2013-02-22,Tsonga J.W.,Tomic B.,1.2,4.33,2013
2013-02-22,Berdych T.,Janowicz J.,1.36,3.0,2013
2013-02-22,Simon G.,Del Potro J.M.,3.5,1.28,2013
2013-02-23,Berdych T.,Tursunov D.,1.1,7.0,2013
2013-02-23,Tsonga J.W.,Simon G.,1.44,2.75,2013
2013-02-24,Tsonga J.W.,Berdych T.,2.2,1.66,2013
2013-02-18,Kubot L.,Harrison R.,2.75,1.4,2013
2013-02-18,Cilic M.,Dodig I.,1.22,4.0,2013
2013-02-18,Williams R.,Johnson S.,1.61,2.2,2013
2013-02-19,Russell M.,Bogomolov A.,2.1,1.66,2013
2013-02-19,Sijsling I.,Melzer J.,2.37,1.53,2013
2013-02-19,Blake J.,Mayer F.,1.57,2.25,2013
2013-02-19,Querrey S.,Falla A.,1.3,3.4,2013
2013-02-19,Lopez F.,Becker B.,1.9,1.8,2013
2013-02-20,Istomin D.,Isner J.,2.5,1.5,2013
2013-02-20,Nishikori K.,Marchenko I.,1.22,4.0,2013
2013-02-20,Hewitt L.,Lu Y.H.,1.5,2.5,2013
2013-02-20,Young D.,Malisse X.,2.25,1.57,2013
2013-02-20,Haas T.,Donskoy E.,1.18,4.5,2013
2013-02-20,Matosevic M.,Soeda G.,1.9,1.8,2013
2013-02-20,Dolgopolov O.,Phau B.,1.2,4.33,2013
2013-02-21,Sock J.,Raonic M.,9.0,1.07,2013
2013-02-21,Russell M.,Kubot L.,2.1,1.66,2013
2013-02-21,Istomin D.,Hewitt L.,1.44,2.62,2013
2013-02-21,Dolgopolov O.,Williams R.,1.33,3.25,2013
2013-02-21,Cilic M.,Sijsling I.,1.16,5.0,2013
2013-02-21,Nishikori K.,Young D.,1.18,4.5,2013
2013-02-22,Matosevic M.,Querrey S.,4.33,1.2,2013
2013-02-22,Sock J.,Blake J.,2.25,1.57,2013
2013-02-22,Lopez F.,Haas T.,3.4,1.3,2013
2013-02-22,Nishikori K.,Cilic M.,2.1,1.66,2013
2013-02-22,Matosevic M.,Dolgopolov O.,3.5,1.28,2013
2013-02-23,Lopez F.,Sock J.,1.61,2.2,2013
2013-02-23,Istomin D.,Russell M.,1.22,4.0,2013
2013-02-23,Nishikori K.,Matosevic M.,1.18,5.0,2013
2013-02-23,Lopez F.,Istomin D.,2.5,1.53,2013
2013-02-24,Nishikori K.,Lopez F.,1.28,3.75,2013
2013-02-25,Alund M.,Garza D.,1.06,10.0,2013
2013-02-25,Andujar P.,Lajovic D.,1.57,2.25,2013
2013-02-26,Sousa J.,Melzer J.,2.25,1.57,2013
2013-02-26,Giraldo S.,Ramirez-Hidalgo R.,1.22,4.0,2013
2013-02-26,Mayer L.,Reyes-Varela M.A.,1.07,9.0,2013
2013-02-26,Gimeno-Traver D.,Berlocq C.,3.0,1.36,2013
2013-02-26,Almagro N.,Ramirez C.,1.01,21.0,2013
2013-02-26,Odesnik W.,Kubot L.,2.0,1.72,2013
2013-02-26,Robredo T.,Volandri F.,1.4,2.75,2013
2013-02-27,Lorenzi P.,Paire B.,2.2,1.61,2013
2013-02-27,Ferrer D.,Veic A.,1.01,21.0,2013
2013-02-27,Fognini F.,Wawrinka S.,4.5,1.18,2013
2013-02-27,Kuznetsov An.,Bellucci T.,2.25,1.57,2013
2013-02-27,Zeballos H.,Bolelli S.,1.61,2.2,2013
2013-02-27,Nadal R.,Schwartzman D.,1.03,15.0,2013
2013-02-27,Bedene A.,Nalbandian D.,3.25,1.33,2013
2013-02-27,Giraldo S.,Sousa J.,1.4,2.75,2013
2013-02-28,Zeballos H.,Gimeno-Traver D.,1.57,2.25,2013
2013-02-28,Fognini F.,Bedene A.,1.53,2.37,2013
2013-02-28,Ferrer D.,Odesnik W.,1.01,21.0,2013
2013-02-28,Mayer L.,Kuznetsov An.,2.0,1.72,2013
2013-02-28,Lorenzi P.,Andujar P.,1.53,2.37,2013
2013-02-28,Nadal R.,Alund M.,1.02,17.0,2013
2013-02-28,Almagro N.,Robredo T.,1.14,5.5,2013
2013-02-28,Ferrer D.,Lorenzi P.,1.02,17.0,2013
2013-02-28,Fognini F.,Giraldo S.,1.66,2.1,2013
2013-03-01,Almagro N.,Zeballos H.,1.22,4.0,2013
2013-03-01,Nadal R.,Mayer L.,1.02,19.0,2013
2013-03-02,Ferrer D.,Fognini F.,1.03,15.0,2013
2013-03-02,Nadal R.,Almagro N.,1.18,4.5,2013
2013-03-03,Nadal R.,Ferrer D.,1.44,2.75,2013
2013-02-25,Donskoy E.,Darcis S.,2.1,1.66,2013
2013-02-25,Malisse X.,Falla A.,1.72,2.0,2013
2013-02-25,Dodig I.,Dolgopolov O.,2.62,1.44,2013
2013-02-26,Querrey S.,Russell M.,1.25,3.75,2013
2013-02-26,Munoz-De La Nava D.,Harrison R.,3.25,1.33,2013
2013-02-26,Roger-Vasselin E.,Cipolla F.,1.36,3.0,2013
2013-02-26,Istomin D.,Becker B.,1.36,3.0,2013
2013-02-26,Gulbis E.,Blake J.,1.4,2.75,2013
2013-02-26,Sock J.,Ebden M.,1.66,2.1,2013
2013-02-26,Lu Y.H.,Reynolds B.,1.53,2.37,2013
2013-02-26,Berankis R.,Phau B.,1.44,2.62,2013
2013-02-26,Haas T.,Sijsling I.,1.38,2.87,2013
2013-02-26,Soeda G.,Matosevic M.,2.0,1.72,2013
2013-02-26,Anderson K.,Smyczek T.,1.38,2.87,2013
2013-02-26,Karlovic I.,Nishikori K.,3.5,1.28,2013
2013-02-27,Isner J.,Levine J.,1.4,2.75,2013
2013-02-28,Roger-Vasselin E.,Karlovic I.,2.0,1.72,2013
2013-02-28,Munoz-De La Nava D.,Malisse X.,3.0,1.36,2013
2013-02-28,Berankis R.,Sock J.,1.53,2.37,2013
2013-02-28,Haas T.,Istomin D.,1.66,2.1,2013
2013-02-28,Dodig I.,Donskoy E.,1.5,2.5,2013
2013-02-28,Gulbis E.,Querrey S.,2.1,1.66,2013
2013-02-28,Anderson K.,Lu Y.H.,1.44,2.62,2013
2013-03-01,Isner J.,Soeda G.,1.25,3.75,2013
2013-03-01,Gulbis E.,Munoz-De La Nava D.,1.18,4.5,2013
2013-03-01,Haas T.,Dodig I.,1.3,3.4,2013
2013-03-01,Roger-Vasselin E.,Berankis R.,2.5,1.5,2013
2013-03-02,Isner J.,Anderson K.,1.9,1.8,2013
2013-03-02,Gulbis E.,Haas T.,1.9,1.9,2013
2013-03-03,Roger-Vasselin E.,Isner J.,4.5,1.18,2013
2013-03-03,Gulbis E.,Roger-Vasselin E.,1.33,3.4,2013
2013-02-25,Bautista R.,Goffin D.,1.53,2.37,2013
2013-02-25,Seppi A.,Mathieu P.H.,1.5,2.5,2013
2013-02-25,Brands D.,Serra F.,1.33,3.25,2013
2013-02-25,Rosol L.,Viola M.,1.5,2.5,2013
2013-02-25,Youzhny M.,Kavcic B.,1.36,3.0,2013
2013-02-25,Federer R.,Jaziri M.,1.01,23.0,2013
2013-02-25,Devvarman S.,Kunitsyn I.,1.57,2.25,2013
2013-02-26,Kamke T.,Kukushkin M.,1.4,2.75,2013
2013-02-26,Davydenko N.,Tipsarevic J.,2.5,1.5,2013
2013-02-26,Hanescu V.,Tomic B.,5.0,1.16,2013
2013-02-26,Granollers M.,Montanes A.,1.25,3.75,2013
2013-02-26,Del Potro J.M.,Baghdatis M.,1.16,5.0,2013
2013-02-26,Tursunov D.,Hajek J.,1.4,2.75,2013
2013-02-26,Berdych T.,Ram R.,1.04,13.0,2013
2013-02-26,Djokovic N.,Troicki V.,1.02,19.0,2013
2013-02-26,Llodra M.,Tsonga J.W.,4.33,1.2,2013
2013-02-27,Brands D.,Youzhny M.,2.87,1.38,2013
2013-02-27,Davydenko N.,Hanescu V.,1.14,5.5,2013
2013-02-27,Berdych T.,Kamke T.,1.04,13.0,2013
2013-02-27,Seppi A.,Rosol L.,1.36,3.0,2013
2013-02-27,Del Potro J.M.,Devvarman S.,1.06,10.0,2013
2013-02-27,Tursunov D.,Llodra M.,2.87,1.38,2013
2013-02-27,Federer R.,Granollers M.,1.04,13.0,2013
2013-02-27,Djokovic N.,Bautista R.,1.01,26.0,2013
2013-02-28,Del Potro J.M.,Brands D.,1.12,6.0,2013
2013-02-28,Berdych T.,Tursunov D.,1.06,10.0,2013
2013-02-28,Djokovic N.,Seppi A.,1.02,17.0,2013
2013-02-28,Federer R.,Davydenko N.,1.1,7.0,2013
2013-03-01,Djokovic N.,Del Potro J.M.,1.1,7.0,2013
2013-03-01,Berdych T.,Federer R.,3.0,1.4,2013
2013-03-02,Djokovic N.,Berdych T.,1.11,6.5,2013
2013-03-07,Paire B.,Kubot L.,1.4,2.75,2013
2013-03-07,Goffin D.,Troicki V.,2.37,1.53,2013
2013-03-07,Tomic B.,Bellucci T.,1.3,3.4,2013
2013-03-07,Lorenzi P.,Muller G.,2.5,1.5,2013
2013-03-07,Nieminen J.,Sijsling I.,1.44,2.62,2013
2013-03-07,Mayer L.,Malisse X.,2.37,1.53,2013
2013-03-07,Nalbandian D.,Granollers M.,1.38,2.87,2013
2013-03-07,Anderson K.,Hanescu V.,1.16,5.0,2013
2013-03-07,Zverev M.,Melzer J.,1.9,1.8,2013
2013-03-07,Brands D.,Baghdatis M.,2.62,1.44,2013
2013-03-08,Odesnik W.,Bautista R.,2.5,1.5,2013
2013-03-08,Istomin D.,Pospisil V.,1.36,3.0,2013
2013-03-08,Hewitt L.,Rosol L.,1.5,2.5,2013
2013-03-08,Dodig I.,Pella G.,1.44,2.62,2013
2013-03-08,Gulbis E.,Lopez F.,1.61,2.2,2013
2013-03-08,Harrison R.,Soeda G.,1.44,2.62,2013
2013-03-08,Andujar P.,Johnson S.,3.0,1.36,2013
2013-03-08,Ebden M.,Kuznetsov An.,1.57,2.25,2013
2013-03-08,Matosevic M.,Robredo T.,1.83,1.83,2013
2013-03-08,Petzschner P.,Tursunov D.,2.5,1.5,2013
2013-03-08,Ramos A.,Zeballos H.,2.1,1.66,2013
2013-03-08,Berlocq C.,Giraldo S.,2.25,1.57,2013
2013-03-08,Donskoy E.,Ito T.,1.36,3.0,2013
2013-03-08,Karlovic I.,Sock J.,1.53,2.37,2013
2013-03-08,Davydenko N.,Mathieu P.H.,1.28,3.5,2013
2013-03-08,Phau B.,Falla A.,3.0,1.36,2013
2013-03-09,Blake J.,Haase R.,1.83,1.83,2013
2013-03-09,Fognini F.,Bedene A.,1.72,2.0,2013
2013-03-09,Reynolds B.,Becker B.,2.0,1.72,2013
2013-03-09,Lu Y.H.,Smyczek T.,1.44,2.62,2013
2013-03-09,Gimeno-Traver D.,Lacko L.,2.75,1.4,2013
2013-03-09,Llodra M.,Munoz-De La Nava D.,1.5,2.5,2013
2013-03-09,Paire B.,Kohlschreiber P.,1.72,2.0,2013
2013-03-09,Nieminen J.,Verdasco F.,1.72,2.0,2013
2013-03-09,Anderson K.,Ferrer D.,4.5,1.18,2013
2013-03-09,Wawrinka S.,Odesnik W.,1.11,6.5,2013
2013-03-09,Mayer L.,Youzhny M.,3.25,1.33,2013
2013-03-09,Hewitt L.,Isner J.,2.75,1.4,2013
2013-03-09,Janowicz J.,Nalbandian D.,2.37,1.53,2013
2013-03-09,Simon G.,Lorenzi P.,1.14,5.5,2013
2013-03-09,Federer R.,Istomin D.,1.04,13.0,2013
2013-03-10,Dodig I.,Benneteau J.,2.37,1.53,2013
2013-03-10,Seppi A.,Brands D.,1.66,2.1,2013
2013-03-10,Gasquet R.,Tomic B.,1.36,3.0,2013
2013-03-10,Mayer F.,Goffin D.,2.1,1.66,2013
2013-03-10,Nadal R.,Harrison R.,1.1,7.0,2013
2013-03-10,Gulbis E.,Tipsarevic J.,1.72,2.0,2013
2013-03-10,Berdych T.,Zverev M.,1.06,10.0,2013
2013-03-10,Raonic M.,Llodra M.,1.33,3.25,2013
2013-03-10,Phau B.,Chardy J.,3.75,1.25,2013
2013-03-10,Fish M.,Reynolds B.,1.53,2.37,2013
2013-03-10,Matosevic M.,Monaco J.,1.66,2.1,2013
2013-03-10,Cilic M.,Ramos A.,1.22,4.0,2013
2013-03-10,Lu Y.H.,Klizan M.,1.57,2.25,2013
2013-03-10,Berlocq C.,Dolgopolov O.,3.25,1.33,2013
2013-03-10,Murray A.,Donskoy E.,1.02,19.0,2013
2013-03-10,Del Potro J.M.,Davydenko N.,1.25,3.75,2013
2013-03-10,Almagro N.,Gimeno-Traver D.,1.1,7.0,2013
2013-03-10,Haas T.,Andujar P.,1.08,8.0,2013
2013-03-11,Nishikori K.,Petzschner P.,1.16,5.0,2013
2013-03-11,Djokovic N.,Fognini F.,1.002,29.0,2013
2013-03-11,Dimitrov G.,Ebden M.,1.22,4.0,2013
2013-03-11,Querrey S.,Karlovic I.,1.4,2.75,2013
2013-03-11,Tsonga J.W.,Blake J.,1.14,5.5,2013
2013-03-11,Anderson K.,Nieminen J.,1.38,2.87,2013
2013-03-11,Gulbis E.,Seppi A.,1.4,2.75,2013
2013-03-11,Nadal R.,Mayer L.,1.04,13.0,2013
2013-03-11,Berdych T.,Mayer F.,1.05,11.0,2013
2013-03-11,Gasquet R.,Janowicz J.,1.33,3.25,2013
2013-03-11,Federer R.,Dodig I.,1.04,13.0,2013
2013-03-12,Simon G.,Paire B.,1.57,2.25,2013
2013-03-12,Wawrinka S.,Hewitt L.,1.33,3.25,2013
2013-03-12,Raonic M.,Cilic M.,1.66,2.1,2013
2013-03-12,Tsonga J.W.,Fish M.,1.16,5.0,2013
2013-03-12,Querrey S.,Matosevic M.,1.36,3.0,2013
2013-03-12,Haas T.,Almagro N.,2.37,1.53,2013
2013-03-12,Djokovic N.,Dimitrov G.,1.02,17.0,2013
2013-03-12,Berlocq C.,Nishikori K.,6.5,1.11,2013
2013-03-13,Del Potro J.M.,Phau B.,1.03,15.0,2013
2013-03-13,Murray A.,Lu Y.H.,1.06,10.0,2013
2013-03-13,Anderson K.,Simon G.,1.36,3.0,2013
2013-03-13,Tsonga J.W.,Raonic M.,1.61,2.2,2013
2013-03-13,Berdych T.,Gasquet R.,1.44,2.62,2013
2013-03-13,Federer R.,Wawrinka S.,1.18,4.5,2013
2013-03-14,Murray A.,Berlocq C.,1.02,19.0,2013
2013-03-14,Nadal R.,Gulbis E.,1.22,4.0,2013
2013-03-14,Del Potro J.M.,Haas T.,1.22,4.0,2013
2013-03-14,Djokovic N.,Querrey S.,1.04,13.0,2013
2013-03-14,Berdych T.,Anderson K.,1.18,4.5,2013
2013-03-15,Nadal R.,Federer R.,2.1,1.72,2013
2013-03-15,Djokovic N.,Tsonga J.W.,1.08,8.0,2013
2013-03-15,Del Potro J.M.,Murray A.,2.87,1.4,2013
2013-03-16,Nadal R.,Berdych T.,1.44,2.75,2013
2013-03-16,Del Potro J.M.,Djokovic N.,6.5,1.11,2013
2013-03-17,Nadal R.,Del Potro J.M.,1.53,2.5,2013
2013-03-20,Hanescu V.,Kuznetsov An.,2.0,1.72,2013
2013-03-20,Rosol L.,Muller G.,1.72,2.0,2013
2013-03-20,Devvarman S.,Donskoy E.,2.5,1.5,2013
2013-03-20,Kamke T.,Kavcic B.,2.0,1.72,2013
2013-03-20,Malisse X.,Ram R.,1.44,2.62,2013
2013-03-20,Llodra M.,Paire B.,2.1,1.66,2013
2013-03-20,Melzer J.,Berankis R.,1.8,1.9,2013
2013-03-20,Hewitt L.,Sousa J.,1.18,4.5,2013
2013-03-20,Ramos A.,Hajek J.,1.4,2.75,2013
2013-03-20,Zemlja G.,Bautista R.,2.25,1.57,2013
2013-03-20,Sijsling I.,Mayer L.,1.61,2.2,2013
2013-03-20,Zeballos H.,De Bakker T.,2.25,1.57,2013
2013-03-20,Sela D.,Matosevic M.,2.37,1.53,2013
2013-03-20,Davydenko N.,Lorenzi P.,1.2,4.33,2013
2013-03-21,Blake J.,Harrison R.,1.83,1.83,2013
2013-03-21,Tursunov D.,Smyczek T.,1.8,1.9,2013
2013-03-21,Rufin G.,Copil M.,2.25,1.57,2013
2013-03-21,Gimeno-Traver D.,Istomin D.,3.75,1.25,2013
2013-03-21,Lu Y.H.,Ginepri R.,1.36,3.0,2013
2013-03-21,Rochus O.,Ito T.,1.18,4.5,2013
2013-03-21,Falla A.,Soeda G.,1.8,1.9,2013
2013-03-21,Tomic B.,Gicquel M.,1.18,4.5,2013
2013-03-21,Giraldo S.,Williams R.,1.66,2.1,2013
2013-03-21,Goffin D.,Haase R.,1.61,2.2,2013
2013-03-21,Kubot L.,Dancevic F.,2.25,1.57,2013
2013-03-21,Troicki V.,Andujar P.,1.33,3.25,2013
2013-03-21,Dodig I.,Lacko L.,1.4,2.75,2013
2013-03-21,Nieminen J.,Nalbandian D.,2.62,1.44,2013
2013-03-21,Pella G.,Berlocq C.,3.25,1.33,2013
2013-03-21,Bolelli S.,Levine J.,2.62,1.44,2013
2013-03-21,Bedene A.,Becker B.,2.0,1.72,2013
2013-03-22,Bellucci T.,Brands D.,1.66,2.1,2013
2013-03-22,Malisse X.,Chardy J.,2.25,1.57,2013
2013-03-22,Nishikori K.,Hanescu V.,1.11,6.5,2013
2013-03-22,Haas T.,Sijsling I.,1.33,3.25,2013
2013-03-22,Melzer J.,Granollers M.,1.72,2.0,2013
2013-03-22,Zemlja G.,Mayer F.,3.5,1.28,2013
2013-03-22,Ramos A.,Monaco J.,1.8,1.9,2013
2013-03-22,Ferrer D.,Tursunov D.,1.06,10.0,2013
2013-03-22,Tipsarevic J.,Sela D.,1.36,3.0,2013
2013-03-22,Blake J.,Benneteau J.,2.2,1.61,2013
2013-03-22,Fognini F.,Llodra M.,2.1,1.66,2013
2013-03-22,Dolgopolov O.,Davydenko N.,2.5,1.5,2013
2013-03-22,Kamke T.,Del Potro J.M.,11.0,1.05,2013
2013-03-23,Simon G.,Hewitt L.,1.5,2.5,2013
2013-03-23,Anderson K.,Zeballos H.,1.16,5.0,2013
2013-03-23,Djokovic N.,Rosol L.,1.01,26.0,2013
2013-03-23,Devvarman S.,Roger-Vasselin E.,1.72,2.0,2013
2013-03-23,Querrey S.,Kubot L.,1.22,4.0,2013
2013-03-23,Goffin D.,Kohlschreiber P.,2.5,1.5,2013
2013-03-23,Seppi A.,Bedene A.,1.33,3.25,2013
2013-03-23,Gasquet R.,Rochus O.,1.08,8.0,2013
2013-03-23,Tsonga J.W.,Troicki V.,1.14,5.5,2013
2013-03-23,Bellucci T.,Janowicz J.,2.62,1.44,2013
2013-03-23,Nieminen J.,Klizan M.,1.44,2.62,2013
2013-03-23,Murray A.,Tomic B.,1.1,7.0,2013
2013-03-23,Dimitrov G.,Bolelli S.,1.18,4.5,2013
2013-03-23,Youzhny M.,Lu Y.H.,2.0,1.72,2013
2013-03-23,Isner J.,Dodig I.,1.5,2.5,2013
2013-03-23,Almagro N.,Pella G.,1.06,10.0,2013
2013-03-23,Cilic M.,Giraldo S.,1.16,5.0,2013
2013-03-23,Berdych T.,Gimeno-Traver D.,1.03,15.0,2013
2013-03-23,Raonic M.,Rufin G.,1.12,6.0,2013
2013-03-24,Falla A.,Verdasco F.,2.2,1.61,2013
2013-03-24,Ferrer D.,Fognini F.,1.1,7.0,2013
2013-03-24,Nishikori K.,Malisse X.,1.22,4.0,2013
2013-03-24,Haas T.,Dolgopolov O.,1.66,2.1,2013
2013-03-24,Tipsarevic J.,Anderson K.,2.1,1.66,2013
2013-03-24,Simon G.,Zemlja G.,1.16,5.0,2013
2013-03-24,Djokovic N.,Devvarman S.,1.002,34.0,2013
2013-03-24,Melzer J.,Kamke T.,1.53,2.37,2013
2013-03-25,Ramos A.,Blake J.,2.62,1.44,2013
2013-03-25,Gasquet R.,Youzhny M.,1.22,4.0,2013
2013-03-25,Almagro N.,Goffin D.,1.14,5.5,2013
2013-03-25,Seppi A.,Bellucci T.,1.36,3.0,2013
2013-03-25,Murray A.,Dimitrov G.,1.08,8.0,2013
2013-03-25,Berdych T.,Falla A.,1.06,10.0,2013
2013-03-25,Tsonga J.W.,Nieminen J.,1.25,3.75,2013
2013-03-25,Cilic M.,Isner J.,1.5,2.5,2013
2013-03-25,Querrey S.,Raonic M.,2.5,1.5,2013
2013-03-26,Ferrer D.,Nishikori K.,1.28,3.75,2013
2013-03-26,Melzer J.,Ramos A.,2.1,1.72,2013
2013-03-26,Gasquet R.,Almagro N.,1.8,2.0,2013
2013-03-26,Murray A.,Seppi A.,1.05,11.0,2013
2013-03-26,Berdych T.,Querrey S.,1.3,3.5,2013
2013-03-26,Cilic M.,Tsonga J.W.,2.75,1.44,2013
2013-03-26,Simon G.,Tipsarevic J.,1.72,2.1,2013
2013-03-27,Haas T.,Djokovic N.,11.0,1.05,2013
2013-03-27,Ferrer D.,Melzer J.,1.11,6.5,2013
2013-03-28,Haas T.,Simon G.,1.53,2.5,2013
2013-03-28,Murray A.,Cilic M.,1.16,5.0,2013
2013-03-28,Gasquet R.,Berdych T.,2.87,1.4,2013
2013-03-29,Ferrer D.,Haas T.,1.44,2.75,2013
2013-03-29,Murray A.,Gasquet R.,1.22,4.33,2013
2013-03-31,Murray A.,Ferrer D.,1.28,3.75,2013
2013-04-08,Kavcic B.,Ziadi M.,1.03,15.0,2013
2013-04-08,Robredo T.,Rufin G.,1.44,2.62,2013
2013-04-09,Garcia-Lopez G.,Gimeno-Traver D.,3.5,1.28,2013
2013-04-09,Roger-Vasselin E.,Montanes A.,2.2,1.61,2013
2013-04-09,Zemlja G.,Bachinger M.,1.83,1.83,2013
2013-04-09,Laaksonen H.,Rachidi Y.,1.01,26.0,2013
2013-04-09,Kamke T.,Melzer J.,2.37,1.53,2013
2013-04-09,Bedene A.,Gicquel M.,1.4,2.75,2013
2013-04-09,Volandri F.,Mathieu P.H.,1.61,2.2,2013
2013-04-09,Carreno-Busta P.,Andujar P.,2.1,1.66,2013
2013-04-10,De Schepper K.,Darcis S.,3.5,1.28,2013
2013-04-10,Haase R.,Bautista R.,2.0,1.72,2013
2013-04-10,Garcia-Lopez G.,Roger-Vasselin E.,2.1,1.66,2013
2013-04-10,Wawrinka S.,Kavcic B.,1.11,6.5,2013
2013-04-10,Paire B.,Bedene A.,2.0,1.72,2013
2013-04-10,Robredo T.,Kamke T.,1.44,2.62,2013
2013-04-11,Zemlja G.,Laaksonen H.,1.3,3.4,2013
2013-04-11,Anderson K.,Carreno-Busta P.,1.44,2.62,2013
2013-04-11,Klizan M.,Volandri F.,1.5,2.5,2013
2013-04-11,Haase R.,De Schepper K.,1.44,2.62,2013
2013-04-12,Robredo T.,Paire B.,1.66,2.1,2013
2013-04-12,Wawrinka S.,Garcia-Lopez G.,1.12,6.0,2013
2013-04-12,Anderson K.,Zemlja G.,1.2,4.33,2013
2013-04-12,Klizan M.,Haase R.,1.5,2.5,2013
2013-04-13,Robredo T.,Wawrinka S.,4.0,1.25,2013
2013-04-13,Anderson K.,Klizan M.,1.66,2.2,2013
2013-04-14,Robredo T.,Anderson K.,2.1,1.72,2013
2013-04-08,Williams R.,Pella G.,1.8,1.9,2013
2013-04-09,Monfils G.,Blake J.,1.5,2.5,2013
2013-04-09,Smyczek T.,Ouanna J.,1.18,4.5,2013
2013-04-09,Cipolla F.,Arguello F.,2.37,1.53,2013
2013-04-09,Lorenzi P.,Melzer G.,1.22,4.0,2013
2013-04-09,Ginepri R.,Russell M.,1.66,2.1,2013
2013-04-09,Berankis R.,Levine J.,1.8,1.9,2013
2013-04-09,Sock J.,Klahn B.,1.57,2.25,2013
2013-04-10,Verdasco F.,Johnson S.,1.28,3.5,2013
